game_date,home_team,away_team,actual_winner,elo_predicted_winner,elo_win_probability,power_v2_predicted_winner,power_v2_win_probability,power_v3_recency_predicted_winner,power_v3_recency_win_probability,elo_correct,power_v2_correct,power_v3_recency_correct
2026-05-12,Connecticut Valley Youth Lacrosse,Southington 12U Blue,Southington 12U Blue,Southington 12U Blue,0.5595714363698043,Southington 12U Blue,0.5433660010168209,Southington 12U Blue,0.5390504083087055,True,True,True
2026-05-12,Wolcott 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Wolcott 12U,0.6553586011737274,Wolcott 12U,0.6171637183664388,Wolcott 12U,0.6243554966444497,False,False,False
2026-05-12,Connecticut Valley Youth Lacrosse,South Hadley 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6386237728754688,Connecticut Valley Youth Lacrosse,0.7019354808225583,Connecticut Valley Youth Lacrosse,0.7037208845062309,True,True,True
2026-05-12,Connecticut Valley Youth Lacrosse,Agawam 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.511389673235249,Connecticut Valley Youth Lacrosse,0.5501492791532501,Connecticut Valley Youth Lacrosse,0.541058168617635,True,True,True
2026-05-12,Connecticut Valley Youth Lacrosse,East Longmeadow 12U A,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6226330211799656,Connecticut Valley Youth Lacrosse,0.6135180188186184,Connecticut Valley Youth Lacrosse,0.6206927493110231,True,True,True
2026-05-12,Longmeadow 12U Black,Connecticut Valley Youth Lacrosse,Longmeadow 12U Black,Connecticut Valley Youth Lacrosse,0.5527858283549887,Connecticut Valley Youth Lacrosse,0.5165124094389495,Connecticut Valley Youth Lacrosse,0.5103704820524334,False,False,False
2026-05-12,Connecticut Valley Youth Lacrosse,Suffield 12U,Suffield 12U,Suffield 12U,0.5539891419647396,Suffield 12U,0.627778630917421,Suffield 12U,0.6219945689488315,True,True,True
2026-05-13,Connecticut Valley Youth Lacrosse,Suffield 12U White,Suffield 12U White,Suffield 12U White,0.5572385328071743,Suffield 12U White,0.5664794067210919,Suffield 12U White,0.5638871020443474,True,True,True
2026-05-13,Connecticut Valley Youth Lacrosse,Southington 12U White,Connecticut Valley Youth Lacrosse,Southington 12U White,0.5045199860552104,Connecticut Valley Youth Lacrosse,0.5267971111536568,Connecticut Valley Youth Lacrosse,0.5285078757153664,False,True,True
2026-05-13,Wethersfield 12U A,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Wethersfield 12U A,0.5513948824829432,Wethersfield 12U A,0.5777655645210881,Wethersfield 12U A,0.580999044692557,False,False,False
2026-05-13,RHAM 12U,Connecticut Valley Youth Lacrosse,RHAM 12U,RHAM 12U,0.6055768330876965,RHAM 12U,0.6787721818813539,RHAM 12U,0.6741221572692179,True,True,True
2026-05-13,Connecticut Valley Youth Lacrosse,West Hartford 12U Gold,West Hartford 12U Gold,West Hartford 12U Gold,0.671470048137386,West Hartford 12U Gold,0.7113403143292594,West Hartford 12U Gold,0.7101580915974213,True,True,True
2026-05-13,Connecticut Valley Youth Lacrosse,Glastonbury 12U Blue,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.548209771276786,Connecticut Valley Youth Lacrosse,0.5814448120320691,Connecticut Valley Youth Lacrosse,0.5843696663608725,True,True,True
2026-05-13,West Hartford 12U White,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6211506861719552,Connecticut Valley Youth Lacrosse,0.6258028269174896,Connecticut Valley Youth Lacrosse,0.6248365868791095,True,True,True
2026-05-13,Newington 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6017685967466766,Connecticut Valley Youth Lacrosse,0.5908619963240622,Connecticut Valley Youth Lacrosse,0.5854435840131409,True,True,True
2026-05-13,Newington 12U,Berlin 12U A,Berlin 12U A,Berlin 12U A,0.5606769962378726,Berlin 12U A,0.5439962109840983,Berlin 12U A,0.54157265982882,True,True,True
2026-05-13,Tolland 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6617182638868203,Connecticut Valley Youth Lacrosse,0.709403100032209,Connecticut Valley Youth Lacrosse,0.7095828574581347,True,True,True
2026-05-13,Connecticut Valley Youth Lacrosse,Ellington 12U,Ellington 12U,Connecticut Valley Youth Lacrosse,0.6446535197352574,Connecticut Valley Youth Lacrosse,0.6372225320946229,Connecticut Valley Youth Lacrosse,0.6357737544262475,False,False,False
2026-05-13,Connecticut Valley Youth Lacrosse,Granby 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.572741148904987,Connecticut Valley Youth Lacrosse,0.5692912325073198,Connecticut Valley Youth Lacrosse,0.5609599952803778,True,True,True
2026-05-13,Avon 12U B,Connecticut Valley Youth Lacrosse,Avon 12U B,Connecticut Valley Youth Lacrosse,0.5248315768549385,Avon 12U B,0.5327906230819348,Avon 12U B,0.5329601231780374,False,True,True
2026-05-13,Farmington 12U Red,Connecticut Valley Youth Lacrosse,Farmington 12U Red,Farmington 12U Red,0.5026073546867385,Farmington 12U Red,0.542450624413707,Farmington 12U Red,0.5479907222567421,True,True,True
2026-05-14,East Longmeadow 12U A,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6256413986722514,Connecticut Valley Youth Lacrosse,0.6148163594936598,Connecticut Valley Youth Lacrosse,0.6204887947813811,True,True,True
2026-05-14,Connecticut Valley Youth Lacrosse,Burlington 12U,Connecticut Valley Youth Lacrosse,Burlington 12U,0.5343672669678651,Burlington 12U,0.5887003179375692,Burlington 12U,0.5750113903333273,False,False,False
2026-05-14,Meriden 12U,Connecticut Valley Youth Lacrosse,Tie,Connecticut Valley Youth Lacrosse,0.5562275558571803,Connecticut Valley Youth Lacrosse,0.521411441652085,Connecticut Valley Youth Lacrosse,0.5040169424847992,False,False,False
2026-05-14,Connecticut Valley Youth Lacrosse,Suffield 12U,Connecticut Valley Youth Lacrosse,Suffield 12U,0.5463653228830714,Suffield 12U,0.641543438295914,Suffield 12U,0.6373634666962609,False,False,False
2026-05-14,Southington 12U Blue,Connecticut Valley Youth Lacrosse,Southington 12U Blue,Connecticut Valley Youth Lacrosse,0.525269064159859,Southington 12U Blue,0.5554601721377065,Southington 12U Blue,0.5534577176847147,False,True,True
2026-05-14,Connecticut Valley Youth Lacrosse,Bristol 12U,Tie,Connecticut Valley Youth Lacrosse,0.6494172425077097,Connecticut Valley Youth Lacrosse,0.6054568985261612,Connecticut Valley Youth Lacrosse,0.6088663762664426,False,False,False
2026-05-14,Connecticut Valley Youth Lacrosse,Agawam 12U,Agawam 12U,Connecticut Valley Youth Lacrosse,0.5908400084311507,Connecticut Valley Youth Lacrosse,0.5890641472061231,Connecticut Valley Youth Lacrosse,0.5859843272215988,False,False,False
2026-05-14,Westfield 12U Red,Connecticut Valley Youth Lacrosse,Westfield 12U Red,Westfield 12U Red,0.578193525591085,Westfield 12U Red,0.6525445499936616,Westfield 12U Red,0.6467027611429086,True,True,True
2026-05-15,East Longmeadow 12U A,Connecticut Valley Youth Lacrosse,East Longmeadow 12U A,Connecticut Valley Youth Lacrosse,0.6283993747646868,Connecticut Valley Youth Lacrosse,0.6113790375336481,Connecticut Valley Youth Lacrosse,0.6154781047880264,False,False,False
2026-05-15,Connecticut Valley Youth Lacrosse,Meriden 12U,Connecticut Valley Youth Lacrosse,Meriden 12U,0.5077160458366197,Connecticut Valley Youth Lacrosse,0.5184642643640545,Connecticut Valley Youth Lacrosse,0.5027798905298965,False,True,True
2026-05-15,Suffield 12U White,Connecticut Valley Youth Lacrosse,Suffield 12U White,Suffield 12U White,0.5543449131762191,Suffield 12U White,0.5750913480843534,Suffield 12U White,0.5734678064074006,True,True,True
2026-05-15,Wolcott 12U,Connecticut Valley Youth Lacrosse,Wolcott 12U,Wolcott 12U,0.5685559856314497,Wolcott 12U,0.5889665823076717,Wolcott 12U,0.5909137963230298,True,True,True
2026-05-15,Connecticut Valley Youth Lacrosse,Simsbury 12U A,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5866307081967276,Connecticut Valley Youth Lacrosse,0.6387434629853529,Connecticut Valley Youth Lacrosse,0.6399037470384242,True,True,True
2026-05-15,Connecticut Valley Youth Lacrosse,South Hadley 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6823595751713665,Connecticut Valley Youth Lacrosse,0.7152179388170573,Connecticut Valley Youth Lacrosse,0.7167242506733509,True,True,True
2026-05-15,Glastonbury 12U White,Connecticut Valley Youth Lacrosse,Glastonbury 12U White,Connecticut Valley Youth Lacrosse,0.5418785557415362,Connecticut Valley Youth Lacrosse,0.5084794435567885,Connecticut Valley Youth Lacrosse,0.5078007305774259,False,False,False
2026-05-15,Berlin 12U A,Connecticut Valley Youth Lacrosse,Berlin 12U A,Connecticut Valley Youth Lacrosse,0.5101671498850338,Connecticut Valley Youth Lacrosse,0.5241484989545208,Connecticut Valley Youth Lacrosse,0.5197615971540861,False,False,False
2026-05-15,Connecticut Valley Youth Lacrosse,Middletown 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5618736299549332,Connecticut Valley Youth Lacrosse,0.6131955808873741,Connecticut Valley Youth Lacrosse,0.6149546128038893,True,True,True
2026-05-15,Connecticut Valley Youth Lacrosse,Glastonbury 12U Blue,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5561764170007175,Connecticut Valley Youth Lacrosse,0.5812530211393373,Connecticut Valley Youth Lacrosse,0.5821611899880238,True,True,True
2026-05-16,West Springfield 12U,Connecticut Valley Youth Lacrosse,West Springfield 12U,West Springfield 12U,0.6138400914446432,West Springfield 12U,0.640806035582359,West Springfield 12U,0.6457859653778115,True,True,True
2026-05-16,Connecticut Valley Youth Lacrosse,Agawam 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5181459047342701,Connecticut Valley Youth Lacrosse,0.5771293215605795,Connecticut Valley Youth Lacrosse,0.5723552694519211,True,True,True
2026-05-16,Longmeadow 12U Black,Connecticut Valley Youth Lacrosse,Longmeadow 12U Black,Longmeadow 12U Black,0.5055181882763206,Connecticut Valley Youth Lacrosse,0.5012411356710089,Longmeadow 12U Black,0.5047188875608531,True,False,True
2026-05-16,Connecticut Valley Youth Lacrosse,Glastonbury 12U Blue,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5613735779583878,Connecticut Valley Youth Lacrosse,0.5846329849363817,Connecticut Valley Youth Lacrosse,0.5849534380026843,True,True,True
2026-05-16,Belchertown 12U,Connecticut Valley Youth Lacrosse,Belchertown 12U,Belchertown 12U,0.5199730378425605,Connecticut Valley Youth Lacrosse,0.527895681814291,Connecticut Valley Youth Lacrosse,0.5255728063542706,True,False,False
2026-05-16,Connecticut Valley Youth Lacrosse,Northampton 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.588072355464686,Connecticut Valley Youth Lacrosse,0.6068539002548136,Connecticut Valley Youth Lacrosse,0.6056001470119724,True,True,True
2026-05-16,Avon 12U B,Connecticut Valley Youth Lacrosse,Avon 12U B,Avon 12U B,0.562909805894055,Avon 12U B,0.5551308989049751,Avon 12U B,0.5570726820120941,True,True,True
2026-05-16,Connecticut Valley Youth Lacrosse,South Hadley 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6628504621423101,Connecticut Valley Youth Lacrosse,0.7078610315259564,Connecticut Valley Youth Lacrosse,0.7069214446588669,True,True,True
2026-05-17,Simsbury 12U A,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6128928324154734,Connecticut Valley Youth Lacrosse,0.6520555593088289,Connecticut Valley Youth Lacrosse,0.6535699273424798,True,True,True
2026-05-17,RHAM 12U,Connecticut Valley Youth Lacrosse,RHAM 12U,RHAM 12U,0.6504138306682449,RHAM 12U,0.6995572199019243,RHAM 12U,0.6968940337791836,True,True,True
2026-05-17,Connecticut Valley Youth Lacrosse,Minnechaug 12U,Connecticut Valley Youth Lacrosse,Minnechaug 12U,0.666867252966189,Minnechaug 12U,0.6929572353447853,Minnechaug 12U,0.696846670428229,False,False,False
2026-05-17,Wethersfield 12U A,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5132204071784598,Wethersfield 12U A,0.5396125842398615,Wethersfield 12U A,0.5362810002968917,True,False,False
2026-05-17,Connecticut Valley Youth Lacrosse,Avon 12U,Avon 12U,Connecticut Valley Youth Lacrosse,0.5202417068496042,Avon 12U,0.5750245740196482,Avon 12U,0.579536170094652,False,True,True
2026-05-17,Connecticut Valley Youth Lacrosse,West Hartford 12U Green,Connecticut Valley Youth Lacrosse,West Hartford 12U Green,0.5770296496062285,West Hartford 12U Green,0.6521763642291974,West Hartford 12U Green,0.6530729079086145,False,False,False
2026-05-17,Suffield 12U,Connecticut Valley Youth Lacrosse,Suffield 12U,Suffield 12U,0.5155841825549405,Suffield 12U,0.6200082625209702,Suffield 12U,0.6119113697910377,True,True,True
2026-05-17,Connecticut Valley Youth Lacrosse,Minnechaug 12U White,Tie,Minnechaug 12U White,0.597512744741105,Minnechaug 12U White,0.6127492883760711,Minnechaug 12U White,0.6082761671393722,False,False,False
2026-05-17,Suffield 12U White,Minnechaug 12U White,Tie,Minnechaug 12U White,0.5396721108571256,Minnechaug 12U White,0.5292347500826309,Minnechaug 12U White,0.5251078363818393,False,False,False
2026-05-17,Wethersfield 12U B,Connecticut Valley Youth Lacrosse,Wethersfield 12U B,Connecticut Valley Youth Lacrosse,0.5334787164833086,Connecticut Valley Youth Lacrosse,0.5013431243656163,Connecticut Valley Youth Lacrosse,0.5025904693081429,False,False,False
2026-05-17,Connecticut Valley Youth Lacrosse,Glastonbury 12U White,Glastonbury 12U White,Connecticut Valley Youth Lacrosse,0.5209493251251148,Glastonbury 12U White,0.5237709422427467,Glastonbury 12U White,0.5268279938599671,False,True,True
2026-05-18,Connecticut Valley Youth Lacrosse,East Longmeadow 12U White,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5297783705549806,Connecticut Valley Youth Lacrosse,0.5558113504550748,Connecticut Valley Youth Lacrosse,0.5593158350175318,True,True,True
2026-05-18,Ellington 12U,Connecticut Valley Youth Lacrosse,Ellington 12U,Connecticut Valley Youth Lacrosse,0.5497621877648561,Connecticut Valley Youth Lacrosse,0.58109666582812,Connecticut Valley Youth Lacrosse,0.5683204729422244,False,False,False
2026-05-18,Southington 12U Blue,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Southington 12U Blue,0.5800444931115053,Southington 12U Blue,0.5706480429417521,Southington 12U Blue,0.570715939344289,False,False,False
2026-05-18,Northampton 12U,Connecticut Valley Youth Lacrosse,Northampton 12U,Connecticut Valley Youth Lacrosse,0.6433202596732435,Connecticut Valley Youth Lacrosse,0.6088027486316425,Connecticut Valley Youth Lacrosse,0.6068418438794639,False,False,False
2026-05-18,Southington 12U White,Connecticut Valley Youth Lacrosse,Southington 12U White,Connecticut Valley Youth Lacrosse,0.5423373517091093,Connecticut Valley Youth Lacrosse,0.550912963727195,Connecticut Valley Youth Lacrosse,0.5539944778103667,False,False,False
2026-05-18,Connecticut Valley Youth Lacrosse,Granby 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5682628619789429,Connecticut Valley Youth Lacrosse,0.6072961459830918,Connecticut Valley Youth Lacrosse,0.6039508817574067,True,True,True
2026-05-18,Connecticut Valley Youth Lacrosse,Somers 12U White,Connecticut Valley Youth Lacrosse,Somers 12U White,0.5204257339581747,Somers 12U White,0.536036250916511,Somers 12U White,0.5402089752603989,False,False,False
2026-05-18,Bristol 12U,Connecticut Valley Youth Lacrosse,Bristol 12U,Connecticut Valley Youth Lacrosse,0.6206934207778291,Connecticut Valley Youth Lacrosse,0.5980447581527181,Connecticut Valley Youth Lacrosse,0.5994493615642636,False,False,False
2026-05-18,Connecticut Valley Youth Lacrosse,Glastonbury 12U White,Glastonbury 12U White,Glastonbury 12U White,0.5283762096739264,Glastonbury 12U White,0.5610300595630981,Glastonbury 12U White,0.5662703824463875,True,True,True
2026-05-18,Minnechaug 12U,Connecticut Valley Youth Lacrosse,Minnechaug 12U,Minnechaug 12U,0.6487111175087696,Minnechaug 12U,0.6526844496721691,Minnechaug 12U,0.648733004358908,True,True,True
2026-05-18,Connecticut Valley Youth Lacrosse,Glastonbury 12U Blue,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5698351662627538,Connecticut Valley Youth Lacrosse,0.6026874005926643,Connecticut Valley Youth Lacrosse,0.6042560117657555,True,True,True
2026-05-18,Longmeadow 12U Black,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Longmeadow 12U Black,0.557322887323544,Longmeadow 12U Black,0.530869497718377,Longmeadow 12U Black,0.5379881839331191,False,False,False
2026-05-18,Somers 12U Red,Minnechaug 12U White,Minnechaug 12U White,Minnechaug 12U White,0.6478524272384075,Minnechaug 12U White,0.6032393932874459,Minnechaug 12U White,0.5978490551284078,True,True,True
2026-05-18,Connecticut Valley Youth Lacrosse,Berlin 12U A,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5110588840310496,Berlin 12U A,0.5036632519616611,Berlin 12U A,0.5098652832030568,True,False,False
2026-05-18,Connecticut Valley Youth Lacrosse,Westfield 12U Red,Westfield 12U Red,Westfield 12U Red,0.5894039018887243,Westfield 12U Red,0.6502093781975824,Westfield 12U Red,0.6435672065128784,True,True,True
2026-05-19,Connecticut Valley Youth Lacrosse,Wethersfield 12U B,Connecticut Valley Youth Lacrosse,Wethersfield 12U B,0.520395486854866,Wethersfield 12U B,0.5053136914559515,Wethersfield 12U B,0.5051300238471508,False,False,False
2026-05-19,Newington 12U,Meriden 12U,Newington 12U,Meriden 12U,0.6206850621283424,Meriden 12U,0.5830657540444413,Meriden 12U,0.5925372350711126,False,False,False
2026-05-19,Suffield 12U White,Connecticut Valley Youth Lacrosse,Suffield 12U White,Suffield 12U White,0.5689608667460843,Suffield 12U White,0.5755014392980616,Suffield 12U White,0.5729257548224609,True,True,True
2026-05-19,Connecticut Valley Youth Lacrosse,West Springfield 12U,West Springfield 12U,West Springfield 12U,0.6197762446883284,West Springfield 12U,0.6350776318483689,West Springfield 12U,0.6376463393979321,True,True,True
2026-05-19,Connecticut Valley Youth Lacrosse,Longmeadow 12U Black,Longmeadow 12U Black,Longmeadow 12U Black,0.505452083214246,Connecticut Valley Youth Lacrosse,0.5171320227747309,Connecticut Valley Youth Lacrosse,0.5146749461081976,True,False,False
2026-05-19,Wolcott 12U,Connecticut Valley Youth Lacrosse,Wolcott 12U,Wolcott 12U,0.6518434813489365,Wolcott 12U,0.6080044498810974,Wolcott 12U,0.611649048918709,True,True,True
2026-05-19,Belchertown 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Belchertown 12U,0.5980638208884037,Connecticut Valley Youth Lacrosse,0.5141679067280212,Connecticut Valley Youth Lacrosse,0.5104378518701482,False,True,True
2026-05-19,Connecticut Valley Youth Lacrosse,Agawam 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5059287098876861,Connecticut Valley Youth Lacrosse,0.5751244225360738,Connecticut Valley Youth Lacrosse,0.5706067877357633,True,True,True
2026-05-19,Connecticut Valley Youth Lacrosse,Bristol 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5805277684171491,Connecticut Valley Youth Lacrosse,0.5869979955582852,Connecticut Valley Youth Lacrosse,0.5862819066990725,True,True,True
2026-05-19,South Hadley 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.7094514448152651,Connecticut Valley Youth Lacrosse,0.7136659803216586,Connecticut Valley Youth Lacrosse,0.7126692800311114,True,True,True
2026-05-19,Suffield 12U,Connecticut Valley Youth Lacrosse,Suffield 12U,Suffield 12U,0.5837070330716125,Suffield 12U,0.6478762217361413,Suffield 12U,0.6441519986705491,True,True,True
2026-05-19,Newington 12U,Connecticut Valley Youth Lacrosse,Newington 12U,Connecticut Valley Youth Lacrosse,0.6323418561436398,Connecticut Valley Youth Lacrosse,0.6212716497207283,Connecticut Valley Youth Lacrosse,0.6201094263754696,False,False,False
2026-05-20,Belchertown 12U,Connecticut Valley Youth Lacrosse,Belchertown 12U,Belchertown 12U,0.5196215130886064,Connecticut Valley Youth Lacrosse,0.5331282974763558,Connecticut Valley Youth Lacrosse,0.5320172049386677,True,False,False
2026-05-20,Simsbury 12U Blue,Connecticut Valley Youth Lacrosse,Simsbury 12U Blue,Connecticut Valley Youth Lacrosse,0.5849407419920776,Connecticut Valley Youth Lacrosse,0.6096945110436035,Connecticut Valley Youth Lacrosse,0.6099579313954278,False,False,False
2026-05-20,Connecticut Valley Youth Lacrosse,East Longmeadow 12U A,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5447581790759185,Connecticut Valley Youth Lacrosse,0.5958167408726613,Connecticut Valley Youth Lacrosse,0.5969932553490847,True,True,True
2026-05-20,Connecticut Valley Youth Lacrosse,Glastonbury 12U Blue,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.587923986275325,Connecticut Valley Youth Lacrosse,0.5994879138358815,Connecticut Valley Youth Lacrosse,0.5999364136323337,True,True,True
2026-05-20,Vernon 12U,Connecticut Valley Youth Lacrosse,Vernon 12U,Connecticut Valley Youth Lacrosse,0.5150407183410602,Connecticut Valley Youth Lacrosse,0.5452589847807695,Connecticut Valley Youth Lacrosse,0.5404081250515322,False,False,False
2026-05-20,Connecticut Valley Youth Lacrosse,Simsbury 12U A,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5919800248449919,Connecticut Valley Youth Lacrosse,0.6699399602589079,Connecticut Valley Youth Lacrosse,0.6721391517723128,True,True,True
2026-05-20,Westfield 12U Red,Connecticut Valley Youth Lacrosse,Westfield 12U Red,Westfield 12U Red,0.6717689649952511,Westfield 12U Red,0.6748807276994363,Westfield 12U Red,0.6720791683883062,True,True,True
2026-05-20,Connecticut Valley Youth Lacrosse,South Hadley 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6719684737545109,Connecticut Valley Youth Lacrosse,0.7275557012060058,Connecticut Valley Youth Lacrosse,0.7275457520579831,True,True,True
2026-05-20,Connecticut Valley Youth Lacrosse,West Hartford 12U Green,Connecticut Valley Youth Lacrosse,West Hartford 12U Green,0.62795152960285,West Hartford 12U Green,0.6273547678502227,West Hartford 12U Green,0.6241520435370356,False,False,False
2026-05-20,Ellington 12U,Connecticut Valley Youth Lacrosse,Ellington 12U,Connecticut Valley Youth Lacrosse,0.5231756982958945,Connecticut Valley Youth Lacrosse,0.568034897050501,Connecticut Valley Youth Lacrosse,0.5547425229960476,False,False,False
2026-05-20,Connecticut Valley Youth Lacrosse,Tolland 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.603421356061325,Connecticut Valley Youth Lacrosse,0.725741157275035,Connecticut Valley Youth Lacrosse,0.7254159132612648,True,True,True
2026-05-20,South Windsor 12U,Connecticut Valley Youth Lacrosse,South Windsor 12U,South Windsor 12U,0.5204922224464953,South Windsor 12U,0.5048343602210915,South Windsor 12U,0.5062822366985188,True,True,True
2026-05-21,Suffield 12U White,Connecticut Valley Youth Lacrosse,Suffield 12U White,Suffield 12U White,0.6371910885323231,Suffield 12U White,0.5886149464066798,Suffield 12U White,0.5876125530837478,True,True,True
2026-05-21,Meriden 12U,Connecticut Valley Youth Lacrosse,Meriden 12U,Connecticut Valley Youth Lacrosse,0.503597031545336,Connecticut Valley Youth Lacrosse,0.5521061647185797,Connecticut Valley Youth Lacrosse,0.5446292770763304,False,False,False
2026-05-21,Colchester 12U,Connecticut Valley Youth Lacrosse,Colchester 12U,Colchester 12U,0.5600139767881911,Colchester 12U,0.500808963140976,Connecticut Valley Youth Lacrosse,0.5035330589069995,True,True,False
2026-05-21,Connecticut Valley Youth Lacrosse,Tolland 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5759130069441837,Connecticut Valley Youth Lacrosse,0.7430704695080372,Connecticut Valley Youth Lacrosse,0.7427651364228794,True,True,True
2026-05-21,Connecticut Valley Youth Lacrosse,West Springfield 12U,West Springfield 12U,West Springfield 12U,0.6979953922793878,West Springfield 12U,0.64369957778958,West Springfield 12U,0.6462511776548683,True,True,True
2026-05-21,Connecticut Valley Youth Lacrosse,Farmington 12U Red,Connecticut Valley Youth Lacrosse,Farmington 12U Red,0.6330734170090871,Farmington 12U Red,0.5468663154664131,Farmington 12U Red,0.5509705501340927,False,False,False
2026-05-21,Connecticut Valley Youth Lacrosse,Westfield 12U Black,Connecticut Valley Youth Lacrosse,Westfield 12U Black,0.5653049341268072,Westfield 12U Black,0.5108177344967106,Westfield 12U Black,0.5129940505905186,False,False,False
2026-05-21,West Hartford 12U Gold,Connecticut Valley Youth Lacrosse,West Hartford 12U Gold,West Hartford 12U Gold,0.7162611541004944,West Hartford 12U Gold,0.712302387189,West Hartford 12U Gold,0.710420067887152,True,True,True
2026-05-21,Connecticut Valley Youth Lacrosse,Longmeadow 12U Black,Connecticut Valley Youth Lacrosse,Longmeadow 12U Black,0.583894733198647,Longmeadow 12U Black,0.5274449398574442,Longmeadow 12U Black,0.5326279846936398,False,False,False
2026-05-21,Northampton 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5848860937592935,Connecticut Valley Youth Lacrosse,0.5896891084957359,Connecticut Valley Youth Lacrosse,0.584360168378568,True,True,True
2026-05-22,Connecticut Valley Youth Lacrosse,Wethersfield 12U B,Wethersfield 12U B,Connecticut Valley Youth Lacrosse,0.5147455502857751,Connecticut Valley Youth Lacrosse,0.5156112833039538,Connecticut Valley Youth Lacrosse,0.518311164670843,False,False,False
2026-05-22,Simsbury 12U A,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6447385439294755,Connecticut Valley Youth Lacrosse,0.686115203980487,Connecticut Valley Youth Lacrosse,0.6890505298549767,True,True,True
2026-05-22,Connecticut Valley Youth Lacrosse,Burlington 12U,Connecticut Valley Youth Lacrosse,Burlington 12U,0.5392283823560113,Burlington 12U,0.5623145964270657,Burlington 12U,0.5487098011974758,False,False,False
2026-05-22,Suffield 12U,Connecticut Valley Youth Lacrosse,Suffield 12U,Suffield 12U,0.6065852796049346,Suffield 12U,0.6704921560527903,Suffield 12U,0.6695442010982072,True,True,True
2026-05-22,Connecticut Valley Youth Lacrosse,Westfield 12U Red,Westfield 12U Red,Westfield 12U Red,0.6579753414577092,Westfield 12U Red,0.6944541605878363,Westfield 12U Red,0.6939341882518755,True,True,True
2026-05-22,Connecticut Valley Youth Lacrosse,Wethersfield 12U A,Wethersfield 12U A,Wethersfield 12U A,0.5310245968557392,Wethersfield 12U A,0.5319499455282938,Wethersfield 12U A,0.5282048570899021,True,True,True
2026-05-22,Somers 12U Red,Connecticut Valley Youth Lacrosse,Somers 12U Red,Connecticut Valley Youth Lacrosse,0.5072006376178888,Connecticut Valley Youth Lacrosse,0.5061131809726271,Connecticut Valley Youth Lacrosse,0.507819318004527,False,False,False
